EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DEN HELDER, NETHERLANDS (STAID: 160)
Blended and updated with sources:13489 13571 15803 906235 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   160, 15803,19071009,   26,    0
   160, 15803,19071010,   26,    0
   160, 15803,19071011,   46,    0
   160, 15803,19071012,   51,    0
   160, 15803,19071013,   15,    0
   160, 15803,19071014,   21,    0
   160, 15803,19071015,   57,    0
   160, 15803,19071016,   31,    0
   160, 15803,19071017,   41,    0
   160, 15803,19071018,   77,    0
   160, 15803,19071019,   51,    0
   160, 15803,19071020,   31,    0
   160, 15803,19071021,   15,    0
   160, 15803,19071022,   26,    0
   160, 15803,19071023,   10,    0
   160, 15803,19071024,   15,    0
   160, 15803,19071025,   21,    0
   160, 15803,19071026,   21,    0
   160, 15803,19071027,   15,    0
   160, 15803,19071028,   31,    0
   160, 15803,19071029,   15,    0
   160, 15803,19071030,   15,    0
   160, 15803,19071031,   31,    0
   160, 15803,19071101,   26,    0
   160, 15803,19071102,   57,    0
   160, 15803,19071103,   62,    0
   160, 15803,19071104,   31,    0
   160, 15803,19071105,   10,    0
   160, 15803,19071106,   10,    0
   160, 15803,19071107,   10,    0
   160, 15803,19071108,   15,    0
   160, 15803,19071109,   10,    0
   160, 15803,19071110,   10,    0
   160, 15803,19071111,   21,    0
   160, 15803,19071112,   36,    0
   160, 15803,19071113,  129,    0
   160, 15803,19071114,   41,    0
   160, 15803,19071115,   15,    0
   160, 15803,19071116,   10,    0
   160, 15803,19071117,   26,    0
   160, 15803,19071118,   15,    0
   160, 15803,19071119,   15,    0
